id,monday_id,campaign_name,company,status,budget,take_rate_pct,proposal_adjustments,seller_name,csm,list_builder,building_proposal_start,pending_approval_start,days_since_pending,risk_score,ai_insight,action_required,created_at,seller_sla,lb_sla,currency,proposal_delivery_date,audience_country,musical_genre,days_after_approved,Execution board start date
A89,89,"WE$TPHAL (US, Australia, Canada)",XYZ,Declined,8000,16,,Steven Campos,Polina Andrieieva,Juan Val,2025-09-30,2025-10-06,,,,,2025-09-30,,,,2025-10-06,"US, Australia , Canada",Hip Hop,,
A54,54,Bruce Springsteen -Reviewers,"Sony Music Entertainment España, S.L.",Declined,1760,25,3,Steven Campos,Camila Parra,Genesis Martinez,2025-09-24,2025-10-06,,,,,2025-09-24,,,,2025-10-06,Spain,,,
A88,88,Sonar - RD,SONAR LLC,Declined,5000,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-10-07,2025-10-07,,,,,2025-10-07,,,,2025-10-07,RD,,,
A90,90,Grupo Frontera Album,larreyco.com,Declined,5000,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-10-07,2025-10-07,,,,,2025-10-07,,,,2025-10-07,Mexico,Regional,,
A97,97,"Boy Wonder CF, Nino Freestyle, J Alvarez, Crazy Design ""Desorden""",Chosen Few Emerald Entertainment,Declined,2000,25,1,Polina Andrieieva,Polina Andrieieva,Genesis Martinez,2025-10-07,2025-10-07,,,,,2025-10-07,,,,2025-10-07,Miami / Dominican Republic,,,
A66,66,"Nathy Peluso ""Malportada""","Sony Music Entertainment España, S.L.",Declined,5770,25,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-10-09,2025-10-10,,,,,2025-10-09,,,,2025-10-10,Spain,,,
A985,985,LOS GEMELOS DE SINALOA (micros),XYZ,Declined,14000,16,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-10-10,2025-10-13,,,,,2025-10-10,,,,2025-10-13,Mexico,,,
A59,59,"Esau Ortiz ""Ramo Buchon""",Sony Music Latin,Declined,3800,20,,Steven Campos,Camila Parra,"valentina.semprun@influur.com, Juan Val",2025-10-09,2025-10-13,,,,,2025-10-09,,,,2025-10-13,"Centro America, con enfoque en Guatemala, Costa Rica y Honduras.",,,
A986,986,LOS GEMELOS DE SINALOA (seeding/reviewers/lyrics),XYZ,Declined,11900,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-10,2025-10-14,,,,,2025-10-10,,,,2025-10-14,MX,,,
A1155,1155,Jim Croce “ You Don't Mess Around With Jimt” (copy),XYZ,Approved,4455,16,2,Steven Campos,Polina Andrieieva,Juan Val,2025-10-03,2025-10-14,,,,,2025-10-02,,,,,US Anglo,,,
A3464,3464,"Matisse, Cristian Castro - Conmigo Sin Ti",Sony Music Mexico,Approved,3200,,2,No asignado,,Juan Val,2025-08-20,2025-10-14,,,,,2025-08-20,,,,,MEX,,,
A1157,1157,"Hijos De Barrón ""Sangre Por Sangre"" (copy)",Sony Music Mexico,Approved,2700,25,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-15,2025-10-15,,,,,2025-10-15,,,,,Mexico,Banda Regional,,
A57,57,"Alejandro Sanz ft. Rels B ""No me tires flores"" Macros Phase 2","Sony Music Entertainment España, S.L.",Declined,5780,25,,Steven Campos,Camila Parra,Juan Val,2025-10-13,2025-10-15,,,,,2025-10-13,,,,2025-10-15,Spain,,,
A917,917,Marcos Villalobos & Omar Camacho | Mi Cuernito,Sony Music Mexico,Declined,16200,25,1,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-10,2025-10-15,,,,,2025-10-10,,,,2025-10-15,Mexico,Urbano,,
A60,60,"Rosalia ""Berghain"" Social Spread",Sony Music Latin,Declined,10000,20,,Steven Campos,Camila Parra,Genesis Martinez,2025-10-16,2025-10-16,,,,,2025-10-16,,,,2025-10-16,"US Latin, Latam, SPAIN",Urbano,,
A67,67,"Luisa Sonza, Mau & Ricky ""New Release"" Colombia",Sony Music Entertainment Colombia SAS,Declined,1480,25,,Steven Campos,Camila Parra,Juan Val,2025-10-16,2025-10-16,,,,,2025-10-16,,,,2025-10-16,COL,Urbano,,
A91,91,Sebastian Yatra - F1 Digital Activation,Habibi Management,Declined,20000,25,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-10-16,2025-10-16,,,,,2025-10-16,,,,2025-10-16,Latam,,,
A913,913,Lil Tjay “Letter to My Block”,XYZ,Declined,2000,16,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-10-16,2025-10-16,,,,,2025-10-16,,,,2025-10-16,US Angl,,,
A927,927,(temporal) Credito Sebastian Yatra,,Declined,,,1,No asignado,Camila Parra,Juan Val,2025-10-15,2025-10-16,,,,,2025-10-06,,,,2025-10-16,"US LAT, MEX, ESP",reggaeton,,
A1156,1156,"Mala Maña ""VT (copy)",Sony Music Mexico,Approved,4000,25,1,Steven Campos,Polina Andrieieva,"valentina.semprun@influur.com, Genesis Martinez, Juan Val",2025-10-10,2025-10-16,,,,,2025-10-10,,,,,Mexico,,,
A1060,1060,"Furačao ""Mimosa 2000"" (copy)",Warner Regional Latam,Approved,10000,25,,Steven Campos,Camila Parra,Genesis Martinez,2025-10-17,2025-10-17,,,,,2025-10-17,,,,,Mexico,Funk,,
A96,96,"Not Your Mamas Agency - Patoranking ""No Jonze""",Not Your Mamas Agency,Declined,3000,25,2,No asignado,Polina Andrieieva,"Kyle Blankenship, Genesis Martinez",2025-09-30,2025-10-17,,,,,2025-09-30,,,,2025-10-17,US /US Latin/ Colombia/ Brazil,,,
A3484,3484,"*(Manual) Grupo Destino ""Festival Arre"" Handbook"" (copy)","Hybe Latin America US, Inc.",Approved,5000,,,No asignado,Polina Andrieieva,Genesis Martinez,2025-10-20,2025-10-20,,,,,2025-10-20,,,,,MEX,Banda Regional,,
A915,915,Bad Bunny Mexico Meta Activation,"Meta Platforms, Inc.",Declined,250000,25,,Steven Campos,Justin Nho,Genesis Martinez,2025-10-21,2025-10-22,,,,,2025-10-20,,,,2025-10-22,MX,,,
A1163,1163,"Esau Ortiz ""Ramo Buchon""",Sony Music Mexico,Approved,8100,25,,Steven Campos,Polina Andrieieva,"Juan Val, Genesis Martinez",2025-10-24,2025-10-27,,,,,2025-10-24,,,,,MX,,,
A912,912,"La Cuadrilla Oficial ""Fiesta en Culiacán""",XYZ,Declined,3350,16,2,Steven Campos,Polina Andrieieva,"Genesis Martinez, valentina.semprun@influur.com",2025-10-15,2025-10-27,,,,,2025-10-15,,,,2025-10-27,MX,Regional,,
A68,68,"Tame Impala ""Dracula"" Halloween - MX & BR",Sony Music Latin,Declined,6000,20,,Steven Campos,Camila Parra,Juan Val,2025-10-28,2025-10-28,,,,,2025-10-28,,,,2025-10-28,"MX, BRA",Indie,,
A948,948,Christian Alicea- El Dominó,XYZ,Declined,2300,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-28,2025-10-28,,,,,2025-10-28,,,,2025-10-28,": Puerto Rico, Colombia, US Latin, España",,,
A975,975,Suno Hooks Program Influencer Campaign,Suno,Declined,100000,25,,Justin Nho,,"Kyle Blankenship, Juan Meza",2025-10-16,2025-10-28,,,,,2025-10-07,,,,2025-10-28,,,,
A929,929,Indy Fontaine - Esta Navidad,Indy Fontaine,Declined,5000,25,1,Polina Andrieieva,Polina Andrieieva,valentina.semprun@influur.com,2025-09-30,2025-10-28,,,,,2025-09-30,,,,2025-10-28,"Mexico , Colombia (LATAM)",,,
A3477,3477,"Geese“Au Pays Du Cocaine"" (copy)",D Music Marketing,Approved,2000,25,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-29,2025-10-29,,,,,2025-10-29,,,,,"México, Colombia, Chile y Argentina",,,
A3482,3482,Low Clika - Camionetas negras(micros) (copy),"Hybe Latin America US, Inc.",Approved,2500,25,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-29,2025-10-29,,,,,2025-10-29,,,,,Mexico,,,
A918,918,"Moffa ""LSD""",SONAR LLC,Declined,1500,25,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-29,2025-10-29,,,,,2025-10-29,,,,2025-10-29,US Latin - Miami,,,
A947,947,"Katteyes ""VEN ACÁ""",XYZ,Declined,4000,16,,Steven Campos,Polina Andrieieva,Juan Val,2025-10-28,2025-10-29,,,,,2025-10-28,,,,2025-10-29,Spain,Reggaeton,,
A965,965,Ozuna x Beele,Aura Music,Declined,10000,25,,Steven Campos,Justin Nho,Genesis Martinez,2025-10-28,2025-10-29,,,,,2025-10-28,,,,2025-10-29,"Colombia, Spain & U.S. Latin",,,
A934,934,Kidd Voodoo MX PE,XYZ,Declined,6700,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-29,2025-10-30,,,,,2025-10-29,,,,2025-10-30,MX PERU,,,
A933,933,Kidd Voodoo - Me Mareo ( baile audio original),XYZ,Declined,3500,16,1,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-10-28,2025-10-30,,,,,2025-10-28,,,,2025-10-30,Argentina,,,
A65,65,"Miguelle & Tons ft. Dav ""Negra quiero decirte""",Two and a half cats,Declined,5000,25,2,Steven Campos,Camila Parra,Genesis Martinez,2025-10-02,2025-10-30,,,,,2025-10-02,,,,2025-10-30,Latam,,,
A914,914,"Santos Bravos ""0%""","Hybe Latin America US, Inc.",Declined,7500,25,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-30,2025-10-31,,,,,2025-10-30,,,,2025-10-31,MX,,,
A964,964,Sabritas® dance trend,Pepsico,Declined,9277,,,No asignado,,Genesis Martinez,2025-10-30,2025-10-31,,,,,2025-10-30,,,,2025-10-31,,,,
A916,916,"Rosalia ""Berghain"" Colombia",Sony Music Entertainment Colombia SAS,Declined,5000,20,,Steven Campos,Camila Parra,Juan Val,2025-10-30,2025-10-31,,,,,2025-10-31,,,,2025-10-31,Colombia,,,
A3481,3481,Rawayana - La noche que no habia Uber (copy),Brocoli Records LLC,Approved,5000,25,1,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-10-29,2025-10-31,,,,,2025-10-29,,,,,LATAM,,,
A910,910,Emilia - supersexi,Sony Music Mexico,Declined,4050,25,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-11-03,2025-11-03,,,,,2025-11-03,,,,2025-11-03,MX,,,
A911,911,Pablo Alboran | Miami - Social Spread,Warner Music Latina Inc.,Declined,5000,25,,Steven Campos,Camila Parra,Juan Val,2025-11-04,2025-11-04,,,,,2025-11-04,,,,2025-11-04,"US - US LATIN, MEX",,,
A924,924,"8uno ""Pelotero a la bola (Clip 1) [Remix]""",Warner Regional Latam,Declined,5000,25,,Steven Campos,Camila Parra,Genesis Martinez,2025-11-04,2025-11-04,,,,,2025-11-04,,,,2025-11-04,Mexico,,,
A931,931,"*(Manual) Zhamira Zambrano, Greeicy ""¿Como Fue?""",EMPIRE Distribution,Declined,8000,,2,No asignado,Polina Andrieieva,"Juan Val, valentina.semprun@influur.com",2025-10-20,2025-11-04,,,,,2025-10-20,,,,2025-11-04,"MEX, COL, ESP",,,
A3479,3479,Rosalia - Berghain Phase 2 (copy),Sony Music Mexico,Approved,2650,25,1,Steven Campos,Polina Andrieieva,Juan Val,2025-11-04,2025-11-05,,,,,2025-11-04,,,,,mexico,,,
A919,919,Maisak - Evento Santa Marta,Royalty Cross LLC,Declined,5000,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-04,2025-11-05,,,,,2025-10-27,,,,2025-11-05,Colombia ( Santa Marta),,,
A925,925,"Artist ""New Album""",Sony Music Latin,Declined,224000,25,,Steven Campos,Camila Parra,"Genesis Martinez, Juan Val, valentina.semprun@influur.com",2025-11-04,2025-11-05,,,,,2025-11-04,,,,2025-11-05,,,,
A936,936,"L-Gante ""Baiana"" Phase 2",XYZ,Declined,3500,16,1,Steven Campos,Polina Andrieieva,Juan Val,2025-10-31,2025-11-05,,,,,2025-10-31,,,,2025-11-05,Argentina,RKT,,
A3483,3483,"Elena Rose ""Alma"" IG",Warner Regional Latam,Approved,8000,25,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-11-06,2025-11-06,,,,,2025-11-06,,,,,"MEX, US LATIN",,,
A3478,3478,"Clarent ""LOVE"" - Social Spread (copy)",Warner Music Latina Inc.,Approved,5000,25,,Steven Campos,Camila Parra,Genesis Martinez,2025-11-05,2025-11-06,,,,,2025-11-05,,,,,"Latam, US Latin",Reggaeton,,
A3480,3480,Rauw Alejandro Mexico Creator Activation (copy),Meta Platforms,Approved,20000,25,,Steven Campos,Justin Nho,Juan Val,2025-11-04,2025-11-06,,,,,2025-11-04,,,,,Mexico,,,
A966,966,"Rosalía ""La Perla"" Creator Campaign",Columbia Records,Declined,15000,25,,Steven Campos,Justin Nho,Genesis Martinez,2025-11-04,2025-11-06,,,,,2025-11-04,,,,2025-11-06,,,,
A941,941,"Elena Rose ""Key Talent"" Phase 2",Warner Music Mexico,Declined,10000,25,,Steven Campos,Camila Parra,Genesis Martinez,2025-11-04,2025-11-06,,,,,2025-11-05,,,,2025-11-06,,,,
A960,960,"(Manual) Aria Vega ""Ay Mama"" Micros",,Declined,5000,,,Steven Campos,Polina Andrieieva,Juan Meza,2025-11-08,2025-11-10,,,,,2025-11-08,,,,2025-11-10,LATAM,,,
A957,957,"Christina Aguilera ""My favorite things"" Christmas","5020 Records, Sony Music",Declined,10000,25,,Steven Campos,Camila Parra,"Genesis Martinez, Kyle Blankenship",2025-11-06,2025-11-10,,,,,2025-11-06,,,,2025-11-10,US Anglo,,,
A961,961,Christain Meier - Nací Para Olvidar,UnTagged Media LLC,Declined,2300,25,,Polina Andrieieva,Polina Andrieieva,Juan Val,2025-11-11,2025-11-11,,,,,2025-11-11,,,,2025-11-11,MX / Prio 2: ARG / PE / ESP,,,
A940,940,Tony Montana - Herencia De Patrones,Sony Music Mexico,Declined,8150,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-12,2025-11-12,,,,,2025-11-12,,,,2025-11-12,"Considerar creadores de alto nivel de audiencia en Mex, USA, expertos en el género de corridos, tumbados y trap",Regional,,
A942,942,*(Manual) Masterd Card - Yami Safdie & Laura Pausini,Master Card,Declined,,,,Steven Campos,Camila Parra,"valentina.semprun@influur.com, Genesis Martinez, Juan Val",2025-11-12,2025-11-12,,,,,2025-11-12,,,,2025-11-12,Latam,,,
A979,979,"Jonas Blue ""Edge Of Desire ft. Malive""",D Music Marketing,Declined,2000,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-11,2025-11-12,,,,,2025-11-11,,,,2025-11-12,MX + BRAZIL,Electronica,,
A935,935,"Luis R Conriquez""Meneo""",Sony Music Mexico,Declined,10900,25,2,Steven Campos,Polina Andrieieva,Juan Val,2025-10-30,2025-11-12,,,,,2025-10-30,,,,2025-11-12,MX,Banda Regional,,
A962,962,Bad Gyal Djs,Interscope Records,Declined,3000,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-13,2025-11-13,,,,,2025-11-12,,,,2025-11-13,LATAM,Urbano,,
A928,928,"Yami Safdie ""New Release"" Phase 1: Mid Creators",Warner Regional Latam,Declined,10000,25,1,Steven Campos,Camila Parra,Genesis Martinez,2025-11-06,2025-11-13,,,,,2025-11-06,,,,2025-11-13,"MEX, ARG, CH, COL",,,
A951,951,"Beele ""Quedate"" Live Session","5020 Records, Sony Music",Declined,10000,25,,Steven Campos,Camila Parra,Genesis Martinez,2025-11-06,2025-11-13,,,,,2025-11-06,,,,2025-11-13,US Latin,,,
A970,970,Hades66 & ROA - Deja Vu,XYZ,Declined,3350,16,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-11-14,2025-11-14,,,,,2025-11-14,,,,2025-11-14,méxico,,,
A943,943,"De la rose ""FX"" Album - US Latin",Warner Music Latina Inc.,Declined,6000,25,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-11-15,2025-11-17,,,,,2025-11-15,,,,2025-11-17,US Latin,,,
A944,944,(manual) extra budget Ela Taubert,,Declined,,,,Steven Campos,Camila Parra,Juan Val,2025-11-18,2025-11-18,,,,,2025-11-18,,,,2025-11-18,,,,
A963,963,Tuto - Por Culpa De,Royalty Cross LLC,Declined,1500,25,,Polina Andrieieva,Polina Andrieieva,Juan Val,2025-11-18,2025-11-18,,,,,2025-11-18,,,,2025-11-18,Colombia,,,
A955,955,Romeo Santos Album (reviewers+mid),XYZ,Declined,30000,16,1,Steven Campos,Polina Andrieieva,Juan Val,2025-11-07,2025-11-18,,,,,2025-11-07,,,,2025-11-18,"US Latin, México, Colombia, España",Bachata,,
A956,956,Cotización Perfiles Alice XYZ - Romeo,XYZ,Declined,20000,16,3,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-10-23,2025-11-18,,,,,2025-10-23,,,,2025-11-18,LATAM,,,
A958,958,"Romeo Santos ""New Album"" - US Latin",Sony Music Latin,Declined,15000,20,,Steven Campos,Camila Parra,Juan Val,2025-10-29,2025-11-19,,,,,2025-10-30,,,,2025-11-19,US Latin,Afro,,
A968,968,"""Amenazzy y Eladio""",XYZ,Declined,4700,16,3,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-10-28,2025-11-19,,,,,2025-10-28,,,,2025-11-19,EspañaChileMéxicoArgentinaRepública Dominicana,,,
A945,945,Alu Mix - Tepito,Warner Music Mexico,Declined,800,25,,Steven Campos,Camila Parra,Juan Val,2025-11-19,2025-11-20,,,,,2025-11-20,,,,2025-11-20,Mexico,,,
A969,969,"De La Rose,Yan Block Y Hades66 “444 Remix”",XYZ,Declined,13400,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-18,2025-11-20,,,,,2025-11-19,,,,2025-11-20,"Chile, Perú, Colombia y Argentina. Presupuesto: Total $13,400 $3,350  POR TERRITORIO",Urbano,,
A967,967,Chicas en Moto,XYZ,Declined,4700,16,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-14,2025-11-20,,,,,2025-11-14,,,,2025-11-20,"Público Objetivo/Territorios: US Latin, PR, España y Colombia.",,,
A974,974,Mar Lara ( Hasta Los Cuernos De La Luna) Album Reviewers,Empire Mexico,Declined,2000,25,,Polina Andrieieva,Polina Andrieieva,valentina.semprun@influur.com,2025-11-20,2025-11-21,,,,,2025-11-20,,,,2025-11-21,MX,,,
A9,9,Always On ESPN Proposal,"ESPN, Inc.",Pending Approval,20000,25,,Steven Campos,Justin Nho,Agustin Barrozo,2025-11-24,2025-11-24,81.00,,,,2025-11-24,,,,2025-11-24,,,,
A1,1,"FIFA Track ""US, MX, CAN"" Creator Campaign",Universal Music USA,On Hold,25000,25,,Justin Nho,,Kyle Blankenship,2025-11-21,2025-11-24,,,,,2025-11-20,,,,2025-11-24,"USA, Mexico, Canada",,,
A995,995,"Rosalia ""La Perla"" US Latin Campaign","Meta Platforms, Inc.",Declined,20000,25,1,Steven Campos,Justin Nho,valentina.semprun@influur.com,2025-11-21,2025-11-24,,,,,2025-11-21,,,,2025-11-24,US Latin,,,
A946,946,Yami Safdie - CDMX | Key Talent,Warner Music Mexico,Declined,4860,25,,Steven Campos,Camila Parra,Juan Val,2025-11-26,2025-11-25,,,,,2025-11-24,,,,2025-11-25,,,,
A950,950,Hannah Bang Concert CDMX,D Music Marketing,Declined,2000,25,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-11-24,2025-11-25,,,,,2025-11-24,,,,2025-11-25,Mx,,,
A952,952,"Blessd ""Buenos Dias"" - IG",Warner Regional Latam,Declined,8000,25,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-11-24,2025-11-25,,,,,2025-11-25,,,,2025-11-25,"MX, US LAT, AR",,,
A953,953,"Blessd ""Yogurcito Remix"" - IG",Warner Regional Latam,Declined,8000,25,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-11-24,2025-11-25,,,,,2025-11-25,,,,2025-11-25,"MX, US LAT, AR",,,
A954,954,Gonza “Corazonada” Cover,Warner Music Latina Inc.,Declined,3000,25,,Steven Campos,Camila Parra,Juan Val,2025-11-25,2025-11-26,,,,,2025-11-26,,,,2025-11-26,Latam,,,
A949,949,Gerardo Ortiz “Afectado”.,Sony Music Mexico,Declined,2700,25,,Steven Campos,Polina Andrieieva,Juan Val,2025-11-27,2025-11-27,,,,,2025-11-27,,,,2025-11-27,MX,Banda Regional,,
A987,987,La Cuadrilla - Rich Kid Vibe,XYZ,Declined,2010,16,2,Steven Campos,Polina Andrieieva,Juan Val,2025-12-01,2025-12-01,,,,,2025-12-01,,,,2025-12-01,"Mx , US Latin",,,
A959,959,Several Artist - Casa de Alofoke RD,Warner Music Latina Inc.,Declined,5000,25,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-11-24,2025-12-02,,,,,2025-11-24,,,,2025-12-02,,,,
A1011,1011,Rihanna (Rhenna Doll) Influencer Campaign,Universal Music USA,Declined,30000,25,,Justin Nho,,Genesis Martinez,2025-12-04,2025-12-04,,,,,2025-12-04,,,,2025-12-04,US,,,
A993,993,Jory Boy - album reviews,XYZ,Declined,3000,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-12-05,2025-12-05,,,,,2025-12-05,,,,2025-12-05,"Territorios primarios: US Latin, Mexico, Colombia, España, Chile (los que se logren)",,,
A978,978,"YATRA x XAVI - ""LA FKN VIBRA"" US, MX Campaign",Meta Platforms,Declined,20000,25,,Steven Campos,Justin Nho,valentina.semprun@influur.com,2025-12-04,2025-12-05,,,,,2025-12-04,,,,2025-12-05,"US, MX",,,
A988,988,"Los dos de Tamaulipas ""El chavalon""",XYZ,Declined,2010,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-12-08,2025-12-08,,,,,2025-12-08,,,,2025-12-08,Mex y US Lat,,,
A973,973,Urgent Request - Morat PR,XYZ,Declined,3350,16,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-12-09,2025-12-09,,,,,2025-12-09,,,,2025-12-09,Puerto Rico,,,
A996,996,"Romeo Santos ""Lokita Por Mi"" ARG, CENTRAL AMERICA, CARIBBEAN","Meta Platforms, Inc.",Declined,10000,25,,Steven Campos,Justin Nho,valentina.semprun@influur.com,2025-12-08,2025-12-10,,,,,2025-12-08,,,,2025-12-09,"Argentina, Central America, Caribbean",,,
A980,980,"Rodrigo Cuevas ""Un Mundo Feliz"" | Drag Queens","Sony Music Entertainment España, S.L.",Declined,1750,20,,Steven Campos,Camila Parra,valentina.semprun@influur.com,2025-12-12,2025-12-12,,,,,2025-12-12,,,,2025-12-12,Spain,,,
A977,977,(Manual) Extra budget Sebastian Yatra,,Declined,,,,No asignado,,Genesis Martinez,2025-12-11,2025-12-12,,,,,2025-12-11,,,,2025-12-12,,,,
A984,984,Peso & Tito // Campaña Dinastía Album Launch // Twitch,Good Vibes Collective LLC,Declined,10000,25,1,Steven Campos,Polina Andrieieva,Juan Val,2025-12-10,2025-12-12,,,,,2025-12-10,,,,2025-12-12,MX,,,
A989,989,George Harrison “Give Me Love”,XYZ,Declined,6700,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-12-16,2025-12-16,,,,,2025-12-16,,,,2025-12-16,Us Anglo Brazil Mexico,,,
A983,983,(Manual) Scoping US Latin North Carolina,Warner Music Latina Inc.,Declined,,,1,No asignado,Camila Parra,Genesis Martinez,2025-12-15,2025-12-16,,,,,,,,,2025-12-16,North Carolina,,,
A981,981,Sia- Snowman,XYZ,Declined,780,16,1,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-12-17,2025-12-17,,,,,2025-12-17,,,,2025-12-17,Spain,,,
A982,982,Ed Sheeran y Elton John- Merry Christmas,XYZ,Declined,780,16,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2025-12-17,2025-12-17,,,,,2025-12-17,,,,2025-12-17,Spain,,,
A997,997,"LALIGA, Iberia y RCD Espanyol - FCB",La Liga,Declined,0,,,Steven Campos,,valentina.semprun@influur.com,2025-12-23,2025-12-23,,,,,2025-12-23,,,,,,,,
A991,991,Rawayana “Donde es el after?”,XYZ,Declined,3350,16,,Steven Campos,Polina Andrieieva,Genesis Martinez,2025-12-30,2025-12-30,,,,,2025-12-30,,,,2025-12-30,,,,
A994,994,Yexel “Real x real”,Zerobm,Declined,3000,25,1,Steven Campos,Camila Parra,Genesis Martinez,2026-01-05,2026-01-05,,,,,2026-01-05,,,,2026-01-05,,,,
A990,990,Luciano Creiner “Playa”,XYZ,Declined,3350,16,1,Steven Campos,Polina Andrieieva,"Genesis Martinez, Juan Val",2026-01-06,2026-01-07,,,,,2026-01-06,,,,2026-01-07,Argentina,Cumbia,,
A19,19,Carlos Rivera ft. Alejandro Fernández,Sony Music Mexico,Pending Approval,8700,25,1,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2026-01-07,2026-01-08,36.00,,,,2026-01-07,,,,2026-01-08,mexico,,,
A1012,1012,"Bryce Xavier ""You Make Me Stupid"" US Creator Campaign",Casa Doce Music,Declined,8000,25,,Justin Nho,,"valentina.semprun@influur.com, Kyle Blankenship",2026-01-07,2026-01-08,,,,,2025-11-25,,,,2026-01-09,US,,,
A992,992,Luar La L - Conspiracional,Warner Music Latina Inc.,Declined,4000,25,,Steven Campos,Camila Parra,Juan Val,2026-01-08,2026-01-12,,,,,2026-01-08,,,,2026-01-12,US LAT,reggaeton,,
A1009,1009,Ysa C - Premios lo Nuestro,strat-viz.com,Declined,5000,20,,Steven Campos,Polina Andrieieva,valentina.semprun@influur.com,2026-01-13,2026-01-13,,,,,2026-01-13,,,,2026-01-13,LATAM,Afro,,
A1002,1002,"Reggi el Auténtico , Juan Magan- BALÓN DE ORO",InPulse Digital LLC,Declined,2300,25,,Steven Campos,Polina Andrieieva,"Juan Val, Juan Meza",2026-01-12,2026-01-13,,,,,2026-01-12,,,,2026-01-12,"Spain , US latin",,,
A998,998,Santos Bravos - Fashion Week Paris,"Hybe Latin America US, Inc.",Declined,7300,30,1,Steven Campos,Polina Andrieieva,"Juan Meza, Genesis Martinez, valentina.semprun@influur.com",2026-01-13,2026-01-15,,,,,2026-01-13,,,,,,,,
A1003,1003,"Tokischa ""Ridin"" - Djs",Warner Regional Latam,Declined,5000,20,1,Steven Campos,Camila Parra,Juan Val,2026-01-15,2026-01-16,,,,,2026-01-15,,,,2026-01-15,Latam,,,
